time,max_amplitude,energy,theoretical_decay
0.0585,8.062895321100829e154,Inf,3.286034948876843e-40
0.058600000000000006,1.549658764130083e155,Inf,2.811806360102782e-40
0.0587,2.9783870304761746e155,Inf,2.406016713065329e-40
0.058800000000000005,5.724350101222049e155,Inf,2.0587891490998976e-40
0.0589,1.1001989918055708e156,Inf,1.7616722017909165e-40
0.059000000000000004,2.114541913346042e156,Inf,1.5074340895567942e-40
0.0591,4.0640716239515e156,Inf,1.2898866951796377e-40
0.0592,7.810995875920099e156,Inf,1.1037349479675289e-40
0.059300000000000005,1.501244619166262e157,Inf,9.44447942534383e-41
0.0594,2.885336828206504e157,Inf,8.081486572478119e-41
0.059500000000000004,5.545511041915116e157,Inf,6.915195881086432e-41
0.0596,1.06582678373576e158,Inf,5.917220012051715e-41
0.0597,2.0484797962563143e158,Inf,5.063268383588349e-41
0.059800000000000006,3.937102669688725e158,Inf,4.3325559421536864e-41
0.0599,7.566966225390015e158,Inf,3.707297257387018e-41
0.060000000000000005,1.454343019729837e159,Inf,3.172273627423037e-41
0.0601,2.7951936826923567e159,Inf,2.7144626579894375e-41
0.060200000000000004,5.3722592385526125e159,Inf,2.3227212992987137e-41
0.0603,1.0325284256653796e160,Inf,1.9875146259009522e-41
0.0604,1.9844815792891932e160,Inf,1.7006837580396806e-41
0.060500000000000005,3.8141004553932074e160,Inf,1.4552472757521579e-41
0.0606,7.330560502882318e160,Inf,1.2452312921628583e-41
0.060700000000000004,1.4089067111597992e161,Inf,1.065524049979834e-41
0.0608,2.7078667722215117e161,Inf,9.117515020952089e-42
0.0609,5.204420135144053e161,Inf,7.801708479396506e-42
0.061000000000000006,1.0002703685778319e162,Inf,6.675794342824185e-42
0.0611,1.9224827824684436e162,Inf,5.712368031358696e-42
0.061200000000000004,3.694941052930823e162,Inf,4.887979894222415e-42
0.0613,7.101540523083341e162,Inf,4.1825644487825614e-42
0.0614,1.3648899151181019e163,Inf,3.5789519897364914e-42
0.061500000000000006,2.6232681125100362e163,Inf,3.0624506810809134e-42
0.0616,5.0418246291460675e163,Inf,2.620488959044015e-42
0.061700000000000005,9.690201115864096e163,Inf,2.2423095421238738e-42
0.0618,1.8624209402900204e164,Inf,1.918707600483119e-42
0.061900000000000004,3.5795044059010533e164,Inf,1.6418067117819034e-42
0.062,6.879675542024398e164,Inf,1.4048671502491909e-42
0.0621,1.3222482834632992e165,Inf,1.2021218427759928e-42
0.062200000000000005,2.5413124680690414e165,Inf,1.0286359992279855e-42
0.0623,4.884308901084218e165,Inf,8.801870003995295e-43
0.062400000000000004,9.387461691926034e165,Inf,7.531616201005732e-43
0.0625,1.8042355387841375e166,Inf,6.444680797774156e-43
0.0626,3.467674208687079e166,Inf,5.514607950900649e-43
0.0627,6.664742024587363e166,Inf,4.718759827894016e-43
0.06280000000000001,1.2809388535707266e167,Inf,4.037765605750769e-43
0.0629,2.4619172663144814e167,Inf,3.4550499880517097e-43
0.063,4.73171424950075e167,Inf,2.956429764752616e-43
0.0631,9.094180395606395e167,Inf,2.5297685949961985e-43
0.0632,1.747867954548692e168,Inf,2.1646816104100986e-43
0.06330000000000001,3.3593377892675735e168,Inf,1.8522826489806665e-43
0.0634,6.456523419309364e168,Inf,1.58496796721292e-43
0.0635,1.2409200050459353e169,Inf,1.356231166163259e-43
0.0636,2.3850025143840903e169,Inf,1.160504826672916e-43
0.0637,4.583886931057791e169,Inf,9.930249992271704e-44
0.06380000000000001,8.810061737881532e169,Inf,8.497152501443667e-44
0.0639,1.6932613956805846e170,Inf,7.270874417963582e-44
0.064,3.2543859957018644e170,Inf,6.221568318659062e-44
0.0641,6.254809940175404e170,Inf,5.323694251699565e-44
0.06420000000000001,1.2021514177910308e171,Inf,4.555398098029324e-44
0.06430000000000001,2.3104907185338943e171,Inf,3.897979645413337e-44
0.0644,4.4406780056391215e171,Inf,3.335437428098852e-44
0.0645,8.534819461327906e171,Inf,2.8540792535571775e-44
0.0646,1.6403608445599275e172,Inf,2.4421889365882833e-44
0.06470000000000001,3.1527130861480436e172,Inf,2.0897411291437096e-44
0.0648,6.059398355269992e172,Inf,1.7881573048707584e-44
0.0649,1.1645940313801291e173,Inf,1.530096959077805e-44
0.065,2.2383068060671984e173,Inf,1.3092789419599522e-44
0.0651,4.3019431862837474e173,Inf,1.1203285763622019e-44
0.06520000000000001,8.268176251736874e173,Inf,9.586468389500243e-45
0.0653,1.5891130024152562e174,Inf,8.202984206767204e-45
0.0654,3.0542166223359038e174,Inf,7.019159419559527e-45
0.0655,5.870091782002103e174,Inf,6.006179911518809e-45
0.0656,1.1282100057062374e175,Inf,5.139389914554163e-45
0.06570000000000001,2.1683780496894167e175,Inf,4.3976918911743716e-45
0.0658,4.167542693819739e175,Inf,3.763033023615089e-45
0.0659,8.009863458680731e175,Inf,3.219965810982697e-45
0.066,1.5394662356269116e176,Inf,2.7552720794187734e-45
0.0661,2.9587973663488037e176,Inf,2.3576412537460124e-45
0.06620000000000001,5.68669948876478e176,Inf,2.0173950597785295e-45
0.0663,1.0929626828565e177,Inf,1.726251956591093e-45
0.0664,2.1006339942460794e177,Inf,1.477125565064897e-45
0.0665,4.0373411160326063e177,Inf,1.263952186491355e-45
0.0666,7.759620824876441e177,Inf,1.0815432130619614e-45
0.06670000000000001,1.4913705237039593e178,Inf,9.254588379387313e-46
0.0668,2.866359180646048e178,Inf,7.918999910268624e-46
0.0669,5.509036702746152e178,Inf,6.776158701829197e-46
0.067,1.0588165501766822e179,Inf,5.79824817182216e-46
0.0671,2.035006385725722e179,Inf,4.961466125780671e-46
0.06720000000000001,3.9112072712228616e179,Inf,4.2454454152025686e-46
0.0673,7.517196223940919e179,Inf,3.632758204235253e-46
0.0674,1.4447774088829294e180,Inf,3.1084917787851185e-46
0.0675,2.7768089311960917e180,Inf,2.6598855733115537e-46
0.06760000000000001,5.336924423762614e180,Inf,2.276020580590413e-46
0.06770000000000001,1.0257372044931456e181,Inf,1.9475535847287196e-46
0.0678,1.9714291024927183e181,Inf,1.6664897487024815e-46
0.0679,3.789014076053027e181,Inf,1.4259880212318698e-46
